PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country,Scor
barcelona_inigo_martinez,barcelona,Barcelona,barcelona.png,5,Inigo Martinez,Centre-Back,"May 17, 1991 (33)",Spain,€5.00m,barcelona_inigo_martinez.jpg,La Liga,Spania,
barcelona_alejandro_balde,barcelona,Barcelona,barcelona.png,3,Alejandro Balde,Left-Back,"Oct 18, 2003 (21)",Spain,€60.00m,barcelona_alejandro_balde.jpg,La Liga,Spania,
barcelona_gerard_martin,barcelona,Barcelona,barcelona.png,35,Gerard Martin,Left-Back,"Feb 26, 2002 (23)",Spain,€7.50m,barcelona_gerard_martin.jpg,La Liga,Spania,
barcelona_jules_kounde,barcelona,Barcelona,barcelona.png,23,Jules Kounde,Right-Back,"Nov 12, 1998 (26)",France,€60.00m,barcelona_jules_kounde.jpg,La Liga,Spania,
barcelona_hector_fort,barcelona,Barcelona,barcelona.png,32,Hector Fort,Right-Back,"Aug 2, 2006 (18)",Spain,€10.00m,barcelona_hector_fort.jpg,La Liga,Spania,
barcelona_marc_casado,barcelona,Barcelona,barcelona.png,17,Marc Casado,Defensive Midfield,"Sep 14, 2003 (21)",Spain,€30.00m,barcelona_marc_casado.jpg,La Liga,Spania,
barcelona_marc_bernal,barcelona,Barcelona,barcelona.png,28,Marc Bernal,Defensive Midfield,"May 26, 2007 (17)",Spain,€5.00m,barcelona_marc_bernal.jpg,La Liga,Spania,
barcelona_pedri,barcelona,Barcelona,barcelona.png,8,Pedri,Central Midfield,"Nov 25, 2002 (22)",Spain,€120.00m,barcelona_pedri.jpg,La Liga,Spania,
barcelona_gavi,barcelona,Barcelona,barcelona.png,6,Gavi,Central Midfield,"Aug 5, 2004 (20)",Spain,€70.00m,barcelona_gavi.jpg,La Liga,Spania,
barcelona_frenkie_de_jong,barcelona,Barcelona,barcelona.png,21,Frenkie de Jong,Central Midfield,"May 12, 1997 (27)",Netherlands,€45.00m,barcelona_frenkie_de_jong.png,La Liga,Spania,
barcelona_dani_olmo,barcelona,Barcelona,barcelona.png,20,Dani Olmo,Attacking Midfield,"May 7, 1998 (26)",Spain,€60.00m,barcelona_dani_olmo.jpg,La Liga,Spania,
barcelona_fermin_lopez,barcelona,Barcelona,barcelona.png,16,Fermin Lopez,Attacking Midfield,"May 11, 2003 (21)",Spain,€50.00m,barcelona_fermin_lopez.jpg,La Liga,Spania,
barcelona_pablo_torre,barcelona,Barcelona,barcelona.png,14,Pablo Torre,Attacking Midfield,"Apr 3, 2003 (22)",Spain,€7.50m,barcelona_pablo_torre.jpg,La Liga,Spania,
barcelona_raphinha,barcelona,Barcelona,barcelona.png,11,Raphinha,Left Winger,"Dec 14, 1996 (28)",Brazil,€80.00m,barcelona_raphinha.png,La Liga,Spania,
barcelona_ansu_fati,barcelona,Barcelona,barcelona.png,10,Ansu Fati,Left Winger,"Oct 31, 2002 (22)",Spain,€5.00m,barcelona_ansu_fati.jpg,La Liga,Spania,
barcelona_lamine_yamal,barcelona,Barcelona,barcelona.png,19,Lamine Yamal,Right Winger,"Jul 13, 2007 (17)",Spain,€180.00m,barcelona_lamine_yamal.jpg,La Liga,Spania,
barcelona_ferran_torres,barcelona,Barcelona,barcelona.png,7,Ferran Torres,Right Winger,"Feb 29, 2000 (25)",Spain,€28.00m,barcelona_ferran_torres.jpg,La Liga,Spania,
barcelona_robert_lewandowski,barcelona,Barcelona,barcelona.png,9,Robert Lewandowski,Centre-Forward,"Aug 21, 1988 (36)",Poland,€15.00m,barcelona_robert_lewandowski.jpg,La Liga,Spania,
barcelona_pau_victor,barcelona,Barcelona,barcelona.png,18,Pau Victor,Centre-Forward,"Nov 26, 2001 (23)",Spain,€5.00m,barcelona_pau_victor.jpg,La Liga,Spania,
atletico_madrid_jan_oblak,atletico_madrid,Atletico Madrid,atletico_madrid.png,13,Jan Oblak,Goalkeeper,"Jan 7, 1993 (32)",Slovenia,€25.00m,atletico_madrid_jan_oblak.jpg,La Liga,Spania,
atletico_madrid_juan_musso,atletico_madrid,Atletico Madrid,atletico_madrid.png,1,Juan Musso,Goalkeeper,"May 6, 1994 (30)",Argentina,€4.00m,atletico_madrid_juan_musso.jpg,La Liga,Spania,
atletico_madrid_robin_le_normand,atletico_madrid,Atletico Madrid,atletico_madrid.png,24,Robin Le Normand,Centre-Back,"Nov 11, 1996 (28)",Spain,€40.00m,atletico_madrid_robin_le_normand.jpg,La Liga,Spania,
atletico_madrid_jose_maria_gimenez,atletico_madrid,Atletico Madrid,atletico_madrid.png,2,Jose Maria Gimenez,Centre-Back,"Jan 20, 1995 (30)",Uruguay,€20.00m,atletico_madrid_jose_maria_gimenez.jpg,La Liga,Spania,
atletico_madrid_clement_lenglet,atletico_madrid,Atletico Madrid,atletico_madrid.png,15,Clement Lenglet,Centre-Back,"Jun 17, 1995 (29)",France,€7.50m,atletico_madrid_clement_lenglet.jpg,La Liga,Spania,
atletico_madrid_axel_witsel,atletico_madrid,Atletico Madrid,atletico_madrid.png,20,Axel Witsel,Centre-Back,"Jan 12, 1989 (36)",Belgium,€2.50m,atletico_madrid_axel_witsel.jpg,La Liga,Spania,
atletico_madrid_cesar_azpilicueta,atletico_madrid,Atletico Madrid,atletico_madrid.png,3,Cesar Azpilicueta,Centre-Back,"Aug 28, 1989 (35)",Spain,€1.80m,atletico_madrid_cesar_azpilicueta.jpg,La Liga,Spania,
atletico_madrid_reinildo_mandava,atletico_madrid,Atletico Madrid,atletico_madrid.png,23,Reinildo Mandava,Left-Back,"Jan 21, 1994 (31)",Mozambique,€8.00m,atletico_madrid_reinildo_mandava.jpg,La Liga,Spania,
atletico_madrid_javi_galan,atletico_madrid,Atletico Madrid,atletico_madrid.png,21,Javi Galan,Left-Back,"Nov 19, 1994 (30)",Spain,€4.00m,atletico_madrid_javi_galan.jpg,La Liga,Spania,
atletico_madrid_nahuel_molina,atletico_madrid,Atletico Madrid,atletico_madrid.png,16,Nahuel Molina,Right-Back,"Apr 6, 1998 (27)",Argentina,€25.00m,atletico_madrid_nahuel_molina.jpg,La Liga,Spania,
atletico_madrid_pablo_barrios,atletico_madrid,Atletico Madrid,atletico_madrid.png,8,Pablo Barrios,Central Midfield,"Jun 15, 2003 (21)",Spain,€50.00m,atletico_madrid_pablo_barrios.jpg,La Liga,Spania,
atletico_madrid_conor_gallagher,atletico_madrid,Atletico Madrid,atletico_madrid.png,4,Conor Gallagher,Central Midfield,"Feb 6, 2000 (25)",England,€40.00m,atletico_madrid_conor_gallagher.jpg,La Liga,Spania,
atletico_madrid_rodrigo_de_paul,atletico_madrid,Atletico Madrid,atletico_madrid.png,5,Rodrigo De Paul,Central Midfield,"May 24, 1994 (30)",Argentina,€25.00m,atletico_madrid_rodrigo_de_paul.jpg,La Liga,Spania,
atletico_madrid_koke,atletico_madrid,Atletico Madrid,atletico_madrid.png,6,Koke,Central Midfield,"Jan 8, 1992 (33)",Spain,€10.00m,atletico_madrid_koke.jpg,La Liga,Spania,
atletico_madrid_marcos_llorente,atletico_madrid,Atletico Madrid,atletico_madrid.png,14,Marcos Llorente,Right Midfield,"Jan 30, 1995 (30)",Spain,€28.00m,atletico_madrid_marcos_llorente.jpg,La Liga,Spania,
atletico_madrid_thomas_lemar,atletico_madrid,Atletico Madrid,atletico_madrid.png,11,Thomas Lemar,Attacking Midfield,"Nov 12, 1995 (29)",France,€5.00m,atletico_madrid_thomas_lemar.jpg,La Liga,Spania,
atletico_madrid_samuel_lino,atletico_madrid,Atletico Madrid,atletico_madrid.png,12,Samuel Lino,Left Winger,"Dec 23, 1999 (25)",Brazil,€25.00m,atletico_madrid_samuel_lino.jpg,La Liga,Spania,
atletico_madrid_rodrigo_riquelme,atletico_madrid,Atletico Madrid,atletico_madrid.png,17,Rodrigo Riquelme,Left Winger,"Apr 2, 2000 (25)",Spain,€18.00m,atletico_madrid_rodrigo_riquelme.jpg,La Liga,Spania,
atletico_madrid_giuliano_simeone,atletico_madrid,Atletico Madrid,atletico_madrid.png,22,Giuliano Simeone,Right Winger,"Dec 18, 2002 (22)",Argentina,€25.00m,atletico_madrid_giuliano_simeone.jpg,La Liga,Spania,
atletico_madrid_angel_correa,atletico_madrid,Atletico Madrid,atletico_madrid.png,10,Angel Correa,Right Winger,"Mar 9, 1995 (30)",Argentina,€15.00m,atletico_madrid_angel_correa.jpg,La Liga,Spania,
atletico_madrid_julian_alvarez,atletico_madrid,Atletico Madrid,atletico_madrid.png,19,Julian Alvarez,Centre-Forward,"Jan 31, 2000 (25)",Argentina,€90.00m,atletico_madrid_julian_alvarez.jpg,La Liga,Spania,
atletico_madrid_alexander_srloth,atletico_madrid,Atletico Madrid,atletico_madrid.png,9,Alexander Srloth,Centre-Forward,"Dec 5, 1995 (29)",Norway,€25.00m,atletico_madrid_alexander_srloth.jpg,La Liga,Spania,
atletico_madrid_antoine_griezmann,atletico_madrid,Atletico Madrid,atletico_madrid.png,7,Antoine Griezmann,Centre-Forward,"Mar 21, 1991 (34)",France,€22.00m,atletico_madrid_antoine_griezmann.jpg,La Liga,Spania,
real_sociedad_alex_remiro,real_sociedad,Real Sociedad,real_sociedad.png,1,Alex Remiro,Goalkeeper,"Mar 24, 1995 (30)",Spain,€25.00m,real_sociedad_alex_remiro.jpg,La Liga,Spania,
real_sociedad_unai_marrero,real_sociedad,Real Sociedad,real_sociedad.png,13,Unai Marrero,Goalkeeper,"Oct 9, 2001 (23)",Spain,€600k,real_sociedad_unai_marrero.jpg,La Liga,Spania,
real_sociedad_nayef_aguerd,real_sociedad,Real Sociedad,real_sociedad.png,21,Nayef Aguerd,Centre-Back,"Mar 30, 1996 (29)",Morocco,€25.00m,real_sociedad_nayef_aguerd.jpg,La Liga,Spania,
real_sociedad_igor_zubeldia,real_sociedad,Real Sociedad,real_sociedad.png,5,Igor Zubeldia,Centre-Back,"Mar 30, 1997 (28)",Spain,€18.00m,real_sociedad_igor_zubeldia.jpg,La Liga,Spania,
real_sociedad_jon_pacheco,real_sociedad,Real Sociedad,real_sociedad.png,20,Jon Pacheco,Centre-Back,"Jan 8, 2001 (24)",Spain,€7.50m,real_sociedad_jon_pacheco.jpg,La Liga,Spania,
real_sociedad_aritz_elustondo,real_sociedad,Real Sociedad,real_sociedad.png,6,Aritz Elustondo,Centre-Back,"Mar 28, 1994 (31)",Spain,€4.00m,real_sociedad_aritz_elustondo.jpg,La Liga,Spania,
real_sociedad_jon_martin,real_sociedad,Real Sociedad,real_sociedad.png,31,Jon Martin,Centre-Back,"Apr 23, 2006 (19)",Spain,€2.00m,real_sociedad_jon_martin.png,La Liga,Spania,
real_sociedad_javi_lopez,real_sociedad,Real Sociedad,real_sociedad.png,12,Javi Lopez,Left-Back,"Mar 25, 2002 (23)",Spain,€7.50m,real_sociedad_javi_lopez.jpg,La Liga,Spania,
real_sociedad_aihen_munoz,real_sociedad,Real Sociedad,real_sociedad.png,3,Aihen Munoz,Left-Back,"Aug 16, 1997 (27)",Spain,€5.00m,real_sociedad_aihen_munoz.jpg,La Liga,Spania,
real_sociedad_jon_aramburu,real_sociedad,Real Sociedad,real_sociedad.png,19,Jon Aramburu,Right-Back,"Jul 23, 2002 (22)",Venezuela,€12.00m,real_sociedad_jon_aramburu.jpg,La Liga,Spania,
real_sociedad_hamari_traore,real_sociedad,Real Sociedad,real_sociedad.png,18,Hamari Traore,Right-Back,"Jan 27, 1992 (33)",Mali,€3.00m,real_sociedad_hamari_traore.jpg,La Liga,Spania,
real_sociedad_alvaro_odriozola,real_sociedad,Real Sociedad,real_sociedad.png,2,Alvaro Odriozola,Right-Back,"Dec 14, 1995 (29)",Spain,€1.20m,real_sociedad_alvaro_odriozola.jpg,La Liga,Spania,
real_sociedad_martin_zubimendi,real_sociedad,Real Sociedad,real_sociedad.png,4,Martin Zubimendi,Defensive Midfield,"Feb 2, 1999 (26)",Spain,€60.00m,real_sociedad_martin_zubimendi.jpg,La Liga,Spania,
real_sociedad_luka_sucic,real_sociedad,Real Sociedad,real_sociedad.png,24,Luka Sucic,Central Midfield,"Sep 8, 2002 (22)",Croatia,€18.00m,real_sociedad_luka_sucic.png,La Liga,Spania,
real_sociedad_benat_turrientes,real_sociedad,Real Sociedad,real_sociedad.png,22,Benat Turrientes,Central Midfield,"Jan 31, 2002 (23)",Spain,€16.00m,real_sociedad_benat_turrientes.jpg,La Liga,Spania,
real_sociedad_jon_ander_olasagasti,real_sociedad,Real Sociedad,real_sociedad.png,16,Jon Ander Olasagasti,Central Midfield,"Aug 16, 2000 (24)",Spain,€2.50m,real_sociedad_jon_ander_olasagasti.jpg,La Liga,Spania,
real_sociedad_brais_mendez,real_sociedad,Real Sociedad,real_sociedad.png,23,Brais Mendez,Attacking Midfield,"Jan 7, 1997 (28)",Spain,€28.00m,real_sociedad_brais_mendez.jpg,La Liga,Spania,
real_sociedad_arsen_zakharyan,real_sociedad,Real Sociedad,real_sociedad.png,8,Arsen Zakharyan,Attacking Midfield,"May 26, 2003 (21)",Russia,€15.00m,real_sociedad_arsen_zakharyan.jpg,La Liga,Spania,
real_sociedad_pablo_marin,real_sociedad,Real Sociedad,real_sociedad.png,28,Pablo Marin,Attacking Midfield,"Jul 3, 2003 (21)",Spain,€3.00m,real_sociedad_pablo_marin.jpg,La Liga,Spania,
real_sociedad_ander_barrenetxea,real_sociedad,Real Sociedad,real_sociedad.png,7,Ander Barrenetxea,Left Winger,"Dec 27, 2001 (23)",Spain,€18.00m,real_sociedad_ander_barrenetxea.jpg,La Liga,Spania,
real_sociedad_sheraldo_becker,real_sociedad,Real Sociedad,real_sociedad.png,11,Sheraldo Becker,Left Winger,"Feb 9, 1995 (30)",Suriname,€4.00m,real_sociedad_sheraldo_becker.jpg,La Liga,Spania,
real_sociedad_arkaitz_mariezkurrena,real_sociedad,Real Sociedad,real_sociedad.png,40,Arkaitz Mariezkurrena,Left Winger,"Apr 5, 2005 (20)",Spain,€500k,real_sociedad_arkaitz_mariezkurrena.png,La Liga,Spania,
real_sociedad_takefusa_kubo,real_sociedad,Real Sociedad,real_sociedad.png,14,Takefusa Kubo,Right Winger,"Jun 4, 2001 (23)",Japan,€40.00m,real_sociedad_takefusa_kubo.jpg,La Liga,Spania,
real_sociedad_sergio_gomez,real_sociedad,Real Sociedad,real_sociedad.png,17,Sergio Gomez,Right Winger,"Sep 4, 2000 (24)",Spain,€20.00m,real_sociedad_sergio_gomez.jpg,La Liga,Spania,
real_sociedad_mikel_oyarzabal,real_sociedad,Real Sociedad,real_sociedad.png,10,Mikel Oyarzabal,Centre-Forward,"Apr 21, 1997 (28)",Spain,€30.00m,real_sociedad_mikel_oyarzabal.jpg,La Liga,Spania,
real_sociedad_orri_oskarsson,real_sociedad,Real Sociedad,real_sociedad.png,9,Orri Oskarsson,Centre-Forward,"Aug 29, 2004 (20)",Iceland,€18.00m,real_sociedad_orri_oskarsson.jpg,La Liga,Spania,
athletic_bilbao_unai_simon,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,1,Unai Simon,Goalkeeper,"Jun 11, 1997 (27)",Spain,€28.00m,athletic_bilbao_unai_simon.png,La Liga,Spania,
athletic_bilbao_julen_agirrezabala,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,13,Julen Agirrezabala,Goalkeeper,"Dec 26, 2000 (24)",Spain,€15.00m,athletic_bilbao_julen_agirrezabala.png,La Liga,Spania,
athletic_bilbao_dani_vivian,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,3,Dani Vivian,Centre-Back,"Jul 5, 1999 (25)",Spain,€40.00m,athletic_bilbao_dani_vivian.png,La Liga,Spania,
athletic_bilbao_aitor_paredes,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,4,Aitor Paredes,Centre-Back,"Apr 29, 2000 (24)",Spain,€22.00m,athletic_bilbao_aitor_paredes.png,La Liga,Spania,
athletic_bilbao_yeray_alvarez,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,5,Yeray Alvarez,Centre-Back,"Jan 24, 1995 (30)",Spain,€7.50m,athletic_bilbao_yeray_alvarez.png,La Liga,Spania,
athletic_bilbao_unai_nunez,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,14,Unai Nunez,Centre-Back,"Jan 30, 1997 (28)",Spain,€3.00m,athletic_bilbao_unai_nunez.jpg,La Liga,Spania,
athletic_bilbao_adama_boiro,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,32,Adama Boiro,Left-Back,"Jun 22, 2002 (22)",Spain,€2.50m,athletic_bilbao_adama_boiro.png,La Liga,Spania,
athletic_bilbao_yuri_berchiche,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,17,Yuri Berchiche,Left-Back,"Feb 10, 1990 (35)",Spain,€1.50m,athletic_bilbao_yuri_berchiche.png,La Liga,Spania,
athletic_bilbao_andoni_gorosabel,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,2,Andoni Gorosabel,Right-Back,"Aug 4, 1996 (28)",Spain,€5.00m,athletic_bilbao_andoni_gorosabel.jpeg,La Liga,Spania,
athletic_bilbao_inigo_lekue,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,15,Inigo Lekue,Right-Back,"May 4, 1993 (31)",Spain,€2.50m,athletic_bilbao_inigo_lekue.png,La Liga,Spania,
athletic_bilbao_oscar_de_marcos,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,18,Oscar de Marcos,Right-Back,"Apr 14, 1989 (36)",Spain,€1.50m,athletic_bilbao_oscar_de_marcos.png,La Liga,Spania,
athletic_bilbao_mikel_vesga,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,6,Mikel Vesga,Defensive Midfield,"Apr 8, 1993 (32)",Spain,€3.00m,athletic_bilbao_mikel_vesga.png,La Liga,Spania,
athletic_bilbao_mikel_jauregizar,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,23,Mikel Jauregizar,Central Midfield,"Nov 13, 2003 (21)",Spain,€20.00m,athletic_bilbao_mikel_jauregizar.png,La Liga,Spania,
athletic_bilbao_benat_prados,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,24,Benat Prados,Central Midfield,"Feb 8, 2001 (24)",Spain,€18.00m,athletic_bilbao_benat_prados.png,La Liga,Spania,
athletic_bilbao_inigo_ruiz_de_galarreta,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,16,Inigo Ruiz de Galarreta,Central Midfield,"Aug 6, 1993 (31)",Spain,€4.00m,athletic_bilbao_inigo_ruiz_de_galarreta.png,La Liga,Spania,
athletic_bilbao_oihan_sancet,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,8,Oihan Sancet,Attacking Midfield,"Apr 25, 2000 (25)",Spain,€60.00m,athletic_bilbao_oihan_sancet.png,La Liga,Spania,
athletic_bilbao_unai_gomez,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,20,Unai Gomez,Attacking Midfield,"May 25, 2003 (21)",Spain,€6.00m,athletic_bilbao_unai_gomez.png,La Liga,Spania,
athletic_bilbao_peio_canales,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,28,Peio Canales,Attacking Midfield,"Jan 17, 2005 (20)",Spain,€500k,athletic_bilbao_peio_canales.png,La Liga,Spania,
athletic_bilbao_nico_williams,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,10,Nico Williams,Left Winger,"Jul 12, 2002 (22)",Spain,€70.00m,athletic_bilbao_nico_williams.png,La Liga,Spania,
athletic_bilbao_alex_berenguer,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,7,Alex Berenguer,Left Winger,"Jul 4, 1995 (29)",Spain,€12.00m,athletic_bilbao_alex_berenguer.png,La Liga,Spania,
athletic_bilbao_alvaro_djalo,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,11,Alvaro Djalo,Left Winger,"Aug 16, 1999 (25)",Spain,€8.00m,athletic_bilbao_alvaro_djalo.jpg,La Liga,Spania,
athletic_bilbao_inaki_williams,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,9,Inaki Williams,Right Winger,"Jun 15, 1994 (30)",Ghana,€20.00m,athletic_bilbao_inaki_williams.png,La Liga,Spania,
athletic_bilbao_gorka_guruzeta,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,12,Gorka Guruzeta,Centre-Forward,"Sep 12, 1996 (28)",Spain,€12.00m,athletic_bilbao_gorka_guruzeta.png,La Liga,Spania,
athletic_bilbao_maroan_sannadi,athletic_bilbao,Athletic Bilbao,athletic_bilbao.png,21,Maroan Sannadi,Centre-Forward,"Feb 1, 2001 (24)",Spain,€5.00m,athletic_bilbao_maroan_sannadi.jpg,La Liga,Spania,
villareal_diego_conde,villareal,Villareal,villareal.png,13,Diego Conde,Goalkeeper,"Oct 28, 1998 (26)",Spain,€10.00m,villareal_diego_conde.jpg,La Liga,Spania,
villareal_luiz_junior,villareal,Villareal,villareal.png,1,Luiz Junior,Goalkeeper,"Jan 14, 2001 (24)",Brazil,€5.00m,villareal_luiz_junior.jpg,La Liga,Spania,
villareal_iker_alvarez,villareal,Villareal,villareal.png,31,Iker Alvarez,Goalkeeper,"Jul 25, 2001 (23)",Andorra,€800k,villareal_iker_alvarez.jpg,La Liga,Spania,
