PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
juventus_andrea_cambiaso,juventus,Juventus,juventus.png,27,Andrea Cambiaso,Left-Back,"Feb 20, 2000 (25)",Italy,€40.00m,juventus_andrea_cambiaso.jpg,Seria A,Italia
juventus_juan_cabal,juventus,Juventus,juventus.png,32,Juan Cabal,Left-Back,"Jan 8, 2001 (24)",Colombia,€9.00m,juventus_juan_cabal.jpg,Seria A,Italia
juventus_jonas_rouhi,juventus,Juventus,juventus.png,40,Jonas Rouhi,Left-Back,"Jan 7, 2004 (21)",Sweden,€2.00m,juventus_jonas_rouhi.jpg,Seria A,Italia
juventus_nicolo_savona,juventus,Juventus,juventus.png,37,Nicolo Savona,Right-Back,"Mar 19, 2003 (22)",Italy,€14.00m,juventus_nicolo_savona.jpg,Seria A,Italia
juventus_alberto_costa,juventus,Juventus,juventus.png,2,Alberto Costa,Right-Back,"Sep 29, 2003 (21)",Portugal,€10.00m,juventus_alberto_costa.jpg,Seria A,Italia
juventus_manuel_locatelli,juventus,Juventus,juventus.png,5,Manuel Locatelli,Defensive Midfield,"Jan 8, 1998 (27)",Italy,€28.00m,juventus_manuel_locatelli.jpg,Seria A,Italia
juventus_khephren_thuram,juventus,Juventus,juventus.png,19,Khephren Thuram,Central Midfield,"Mar 26, 2001 (24)",France,€40.00m,juventus_khephren_thuram.jpg,Seria A,Italia
juventus_douglas_luiz,juventus,Juventus,juventus.png,26,Douglas Luiz,Central Midfield,"May 9, 1998 (26)",Brazil,€38.00m,juventus_douglas_luiz.jpg,Seria A,Italia
juventus_weston_mckennie,juventus,Juventus,juventus.png,16,Weston McKennie,Central Midfield,"Aug 28, 1998 (26)",United States,€24.00m,juventus_weston_mckennie.jpg,Seria A,Italia
juventus_teun_koopmeiners,juventus,Juventus,juventus.png,8,Teun Koopmeiners,Attacking Midfield,"Feb 28, 1998 (27)",Netherlands,€40.00m,juventus_teun_koopmeiners.jpg,Seria A,Italia
juventus_vasilije_adzic,juventus,Juventus,juventus.png,17,Vasilije Adzic,Attacking Midfield,"May 12, 2006 (18)",Montenegro,€3.00m,juventus_vasilije_adzic.jpg,Seria A,Italia
