PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
lille_ousmane_toure,lille,Lille,lille.png,36,Ousmane Toure,Centre-Back,20,France,€500k,lille_ousmane_toure.jpg,Ligue 1,Franta
lille_romain_perraud,lille,Lille,lille.png,15,Romain Perraud,Left-Back,28,France,€7.00m,lille_romain_perraud.jpg,Ligue 1,Franta
lille_calvin_verdonk,lille,Lille,lille.png,24,Calvin Verdonk,Left-Back,28,Indonesia,€3.00m,lille_calvin_verdonk.jpg,Ligue 1,Franta
lille_tiago_santos,lille,Lille,lille.png,22,Tiago Santos,Right-Back,23,Portugal,€12.00m,lille_tiago_santos.jpg,Ligue 1,Franta
lille_thomas_meunier,lille,Lille,lille.png,12,Thomas Meunier,Right-Back,34,Belgium,€1.80m,lille_thomas_meunier.jpg,Ligue 1,Franta
lille_ngal'ayel_mukau,lille,Lille,lille.png,17,Ngal'ayel Mukau,Defensive Midfield,21,DR Congo,€12.00m,lille_ngal'ayel_mukau.jpg,Ligue 1,Franta
lille_nabil_bentaleb,lille,Lille,lille.png,6,Nabil Bentaleb,Defensive Midfield,31,Algeria,€5.00m,lille_nabil_bentaleb.jpg,Ligue 1,Franta
lille_benjamin_andre,lille,Lille,lille.png,21,Benjamin Andre,Defensive Midfield,35,France,€4.00m,lille_benjamin_andre.jpg,Ligue 1,Franta
lille_ayyoub_bouaddi,lille,Lille,lille.png,32,Ayyoub Bouaddi,Central Midfield,18,France,€40.00m,lille_ayyoub_bouaddi.jpg,Ligue 1,Franta
lille_andre_gomes,lille,Lille,lille.png,26,Andre Gomes,Central Midfield,32,Portugal,€4.50m,lille_andre_gomes.jpg,Ligue 1,Franta
lille_hakon_arnar_haraldsson,lille,Lille,lille.png,10,Hakon Arnar Haraldsson,Attacking Midfield,22,Iceland,€22.00m,lille_hakon_arnar_haraldsson.jpg,Ligue 1,Franta
lille_matias_fernandez-pardo,lille,Lille,lille.png,7,Matias Fernandez-Pardo,Left Winger,20,Spain,€20.00m,lille_matias_fernandez-pardo.jpg,Ligue 1,Franta
lille_osame_sahraoui,lille,Lille,lille.png,11,Osame Sahraoui,Left Winger,24,Morocco,€10.00m,lille_osame_sahraoui.jpg,Ligue 1,Franta
lille_felix_correia,lille,Lille,lille.png,27,Felix Correia,Left Winger,25,Portugal,€10.00m,lille_felix_correia.jpg,Ligue 1,Franta
lille_ethan_mbappe,lille,Lille,lille.png,8,Ethan Mbappe,Right Winger,19,France,€9.00m,lille_ethan_mbappe.jpg,Ligue 1,Franta
